generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
31,1600,13.269693845669908,13.269693845669908,14.766465562467118,17.960034129593446,0.92,11.54,13
32,1650,13.269693845669908,13.269693845669908,14.881830038450087,17.836660026534076,0.98,11.98,13
33,1700,13.269693845669908,13.269693845669908,15.014293903761915,17.90831891575846,1.0,11.78,13
34,1750,13.269693845669908,13.269693845669908,14.677680667688055,16.78522995463527,0.96,12.58,13
35,1800,13.269693845669908,13.269693845669908,14.904595782984934,18.04880884817015,0.98,13.24,13
36,1850,13.269693845669908,13.269693845669908,14.878827819280975,17.662049935181333,1.0,13.12,13
37,1900,13.22474487139159,13.22474487139159,14.628692435617388,17.777074101966047,0.98,13.34,14
38,1950,13.22474487139159,13.22474487139159,14.687039402996108,17.061543424315552,1.0,12.74,14
39,2000,13.22474487139159,13.22474487139159,14.597824343903916,16.367156809750927,1.0,13.26,14
40,2050,13.22474487139159,13.22474487139159,14.76521782959513,17.362155066756827,0.9,12.82,14
41,2100,13.063818169698585,13.063818169698585,14.743462659516803,17.319950248448357,0.98,12.58,13
42,2150,13.063818169698585,13.063818169698585,14.688248012889046,17.37840487520902,1.0,13.16,13
43,2200,13.063818169698585,13.063818169698585,14.640830254075313,17.759545437773795,0.98,12.94,13
44,2250,13.04899959967968,13.04899959967968,14.389380158043123,16.03072757526625,1.0,13.08,13
45,2300,13.04899959967968,13.04899959967968,14.542722401801369,17.093468988235944,1.0,13.1,13
46,2350,13.04899959967968,13.04899959967968,14.747737646965042,17.362155066756827,0.98,12.92,13
47,2400,13.04899959967968,13.04899959967968,14.549316454424496,16.66794833886788,1.0,12.9,13
48,2450,13.04899959967968,13.04899959967968,14.470954064707145,17.17912125813941,1.0,12.86,13
49,2500,13.04899959967968,13.04899959967968,14.760292933246683,17.36619037896906,1.0,12.66,13
50,2550,13.04899959967968,13.04899959967968,14.745506001132455,18.93377895020348,1.0,12.5,13
51,2600,13.04899959967968,13.04899959967968,14.573486319525136,17.693737745050925,1.0,12.8,13
52,2650,13.04899959967968,13.04899959967968,14.551415898304215,17.362155066756827,0.96,12.52,13
53,2700,13.04899959967968,13.04899959967968,14.732151469954003,17.339337940912696,0.98,12.9,13
54,2750,13.04899959967968,13.04899959967968,14.8552009600238,17.704235767650204,1.0,12.48,13
55,2800,13.04899959967968,13.04899959967968,14.879683791058255,18.908304597359457,1.0,12.72,13
56,2850,13.04899959967968,13.04899959967968,14.767618624900564,18.255294535724687,0.96,12.7,13
57,2900,13.04899959967968,13.04899959967968,14.491546081365525,16.112403840463596,0.96,12.42,13
58,2950,13.04899959967968,13.04899959967968,14.409466181575533,17.362155066756827,1.0,12.6,13
59,3000,13.04899959967968,13.04899959967968,14.430885598781611,17.328766584960547,1.0,12.3,13
60,3050,13.04899959967968,13.04899959967968,14.601750199846967,17.67408001330082,0.98,12.2,13
61,3100,13.04899959967968,13.04899959967968,14.72103327343196,17.08522995463527,0.98,12.48,13
62,3150,13.04899959967968,13.04899959967968,14.640227799272047,16.608607914449795,0.96,11.94,13
63,3200,13.04899959967968,13.04899959967968,14.948015744385764,18.058052492344384,1.0,11.7,13
64,3250,13.04899959967968,13.04899959967968,14.731654712096288,17.362155066756827,1.0,12.54,13
65,3300,13.04899959967968,13.04899959967968,14.513139493407605,16.52268050859363,0.96,12.92,13
66,3350,13.04899959967968,13.04899959967968,14.551996326041147,16.93238075793812,1.0,12.9,13
67,3400,13.04899959967968,13.04899959967968,14.74141999278129,17.362155066756827,1.0,12.78,13
68,3450,13.04899959967968,13.04899959967968,14.680021941163474,17.523635208501673,0.98,12.38,13
69,3500,13.04899959967968,13.04899959967968,14.575485819081132,17.74131112314674,0.96,12.34,13
70,3550,13.04899959967968,13.04899959967968,14.558834030355134,18.457066051117284,0.9,12.7,13
71,3600,13.04899959967968,13.04899959967968,14.403640794441888,16.889572005931218,0.92,12.76,13
72,3650,13.04899959967968,13.04899959967968,14.694769506427663,16.671779788708136,0.98,12.56,13
73,3700,13.04899959967968,13.04899959967968,14.649718537992749,17.322370651203855,0.98,12.48,13
74,3750,13.04899959967968,13.04899959967968,14.847404088364042,17.672004514666934,1.0,12.5,13
75,3800,13.04899959967968,13.04899959967968,14.853991584721472,18.18330889535313,0.98,12.14,13
76,3850,13.04899959967968,13.04899959967968,14.88003894217665,17.362155066756827,0.96,12.14,13
77,3900,13.04899959967968,13.04899959967968,14.54778924149316,17.362155066756827,0.94,12.08,13
78,3950,13.04899959967968,13.04899959967968,14.862169487020164,17.457066051117284,0.94,12.36,13
79,4000,13.04899959967968,13.04899959967968,14.863688389084533,17.391064299397748,0.96,12,13
80,4050,13.04899959967968,13.04899959967968,14.755083530192858,17.362155066756827,0.98,12.04,13
81,4100,13.04899959967968,13.04899959967968,14.601963289641617,16.70293863659264,0.98,12.82,13
82,4150,13.04899959967968,13.04899959967968,15.053384956070845,17.537211521390788,1.0,11.92,13
83,4200,13.04899959967968,13.04899959967968,14.65765756813719,18.114642819948223,0.94,12,13
84,4250,13.04899959967968,13.04899959967968,14.478286361095337,17.6464274989274,0.88,12.2,13
85,4300,13.04899959967968,13.04899959967968,14.483473762570851,18.033907960581374,1.0,12.76,13
86,4350,13.04899959967968,13.04899959967968,14.418873170187245,16.66794833886788,0.98,12.92,13
87,4400,13.04899959967968,13.04899959967968,14.630711495021488,18.961324772583616,0.98,13.22,13
88,4450,13.04899959967968,13.04899959967968,15.008563301191508,17.7644304369257,0.98,12.6,13
89,4500,13.04899959967968,13.04899959967968,14.406379038067541,17.015823125451334,1.0,12.5,13
90,4550,13.04899959967968,13.04899959967968,14.305356044229912,17.12565782966318,0.98,12.64,13
91,4600,13.04899959967968,13.04899959967968,14.433354905038183,16.800909015790026,0.96,12.54,13
92,4650,13.04899959967968,13.04899959967968,14.467097070765188,17.362155066756827,0.96,13.04,13
93,4700,13.04899959967968,13.04899959967968,14.521623065770614,17.648008498577177,0.98,12.48,13
94,4750,13.04899959967968,13.04899959967968,14.543011773656726,19.20332963783729,1.0,12.4,13
95,4800,13.04899959967968,13.04899959967968,14.618071138414543,17.362155066756827,0.96,12.46,13
96,4850,13.04899959967968,13.04899959967968,14.516777318141544,16.423243291566195,1.0,12.92,13
97,4900,13.04899959967968,13.04899959967968,14.908458897717262,17.769693845669906,0.98,12.44,13
98,4950,13.04899959967968,13.04899959967968,14.5603987807613,17.727566688249706,0.9,12.8,13
99,5000,13.04899959967968,13.04899959967968,14.37995848939356,17.743024810940586,0.9,12.12,13
100,5050,13.04899959967968,13.04899959967968,14.300424131371518,17.957342370508886,0.94,12.52,13
