generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
41,2100,13.171779788708136,13.171779788708136,15.853314233575432,18.434192325759245,0.98,10.4,13
42,2150,13.171779788708136,13.171779788708136,15.760875209947011,18.61555394056826,1.0,10.8,13
43,2200,13.171779788708136,13.171779788708136,15.672038662575927,17.890670590009258,1.0,11.12,13
44,2250,13.171779788708136,13.171779788708136,15.45992436999673,18.417935662402833,0.96,11.7,13
45,2300,13.171779788708136,13.171779788708136,15.484502508660952,17.900000000000002,1.0,11.08,13
46,2350,13.171779788708136,13.171779788708136,15.664521692842154,18.361543424315553,0.98,11.7,13
47,2400,13.171779788708136,13.171779788708136,15.84136910647285,19.76843871413581,0.98,11.82,13
48,2450,12.80990195135928,12.80990195135928,15.613185071934016,18.880624847486573,1.0,11.58,14
49,2500,12.80990195135928,12.80990195135928,15.61718009724748,18.295829710142186,0.98,10.9,14
50,2550,12.80990195135928,12.80990195135928,15.900436688276764,18.977828559609097,1.0,10.46,14
51,2600,12.80990195135928,12.80990195135928,15.465644638468621,17.84474557908074,0.98,11.1,14
52,2650,12.80990195135928,12.80990195135928,15.55975284699425,18.049193338482965,1.0,11.38,14
53,2700,12.80990195135928,12.80990195135928,15.670861256336659,18.46522961801754,0.96,11.52,14
54,2750,12.80990195135928,12.80990195135928,15.60156774690912,18.264911064067352,1.0,12.06,14
55,2800,12.80990195135928,12.80990195135928,15.488803574097325,18.308921464952064,1.0,11.84,14
56,2850,12.80990195135928,12.80990195135928,15.621186796926375,18.586651818838305,0.98,11.96,14
57,2900,12.80990195135928,12.80990195135928,15.285526261351814,17.42630075185924,1.0,11.94,14
58,2950,12.80990195135928,12.80990195135928,15.665376267447243,18.977828559609097,1.0,10.76,14
59,3000,12.80990195135928,12.80990195135928,15.980553477023362,18.67681974534503,1.0,11.3,14
60,3050,12.80990195135928,12.80990195135928,15.94699696111023,18.991153452528778,1.0,10.4,14
61,3100,12.80990195135928,12.80990195135928,15.515072565221052,18.04108003776293,0.98,11.32,14
62,3150,12.80990195135928,12.80990195135928,15.513045723026675,18.52480768092719,1.0,11.34,14
63,3200,12.80990195135928,12.80990195135928,15.48037666725641,18.117245689653487,1.0,11.18,14
64,3250,12.80990195135928,12.80990195135928,15.64839118450615,19.61555394056826,0.98,10.5,14
65,3300,12.80990195135928,12.80990195135928,15.495917481607393,18.908304597359457,1.0,11.74,14
66,3350,12.80990195135928,12.80990195135928,15.513674564587907,18.672458299147443,1.0,11.8,14
67,3400,12.80990195135928,12.80990195135928,15.467184503360109,18.12664991614216,0.96,11.68,14
68,3450,12.80990195135928,12.80990195135928,15.620613650538393,18.07763888346312,1.0,12.1,14
69,3500,12.80990195135928,12.80990195135928,15.820614076078856,20.119392214170773,1.0,10.84,14
70,3550,12.80990195135928,12.80990195135928,15.90543108585144,17.932364259186606,0.98,10.62,14
71,3600,12.80990195135928,12.80990195135928,15.776475965099461,17.99821400091136,1.0,10.38,14
72,3650,12.80990195135928,12.80990195135928,15.670796823273829,17.316609194718914,1.0,11,14
73,3700,12.80990195135928,12.80990195135928,15.519824113499517,17.42672195865408,1.0,10.96,14
74,3750,12.80990195135928,12.80990195135928,15.291222075593046,16.975467891024387,1.0,11.24,14
75,3800,12.80990195135928,12.80990195135928,15.496954049604149,17.932364259186606,0.98,11.58,14
76,3850,12.80990195135928,12.80990195135928,15.483395685820621,17.80199920063936,0.98,11.28,14
77,3900,12.80990195135928,12.80990195135928,15.608514909210736,18.61555394056826,1.0,11.94,14
78,3950,12.80990195135928,12.80990195135928,15.460085077053709,18.003844259188625,0.98,12.82,14
79,4000,12.80990195135928,12.80990195135928,15.118890564101525,17.588409872672514,0.98,13.08,14
80,4050,12.80990195135928,12.80990195135928,15.279547711414887,17.391153452528776,0.96,12.18,14
81,4100,12.80990195135928,12.80990195135928,15.414604574101775,17.278027826631355,0.98,11.82,14
82,4150,12.80990195135928,12.80990195135928,15.590712294128203,18.586651818838305,1.0,11.66,14
83,4200,12.80990195135928,12.80990195135928,15.851934325755252,18.417935662402833,1.0,12.04,14
84,4250,12.80990195135928,12.80990195135928,15.911509370667346,18.78790581563873,0.98,12,14
85,4300,12.80990195135928,12.80990195135928,15.49136899922928,17.96476151587624,0.98,11.8,14
86,4350,12.80990195135928,12.80990195135928,15.279416451528174,17.739071942966532,0.96,11.96,14
87,4400,12.80990195135928,12.80990195135928,15.163314223030074,17.878232998312527,0.96,11.52,14
88,4450,12.80990195135928,12.80990195135928,15.084227607149145,17.7644304369257,0.98,12,14
89,4500,12.80990195135928,12.80990195135928,15.298887645614142,17.83587132480567,1.0,12.7,14
90,4550,12.80990195135928,12.80990195135928,15.208260238397173,18.417935662402833,1.0,12.7,14
91,4600,12.700000000000001,12.700000000000001,15.401351396906644,18.586651818838305,1.0,11.74,14
92,4650,12.700000000000001,12.700000000000001,15.638933002036142,18.478516483155236,1.0,12.02,14
93,4700,12.700000000000001,12.700000000000001,15.497530470650894,17.96237359406935,1.0,12.06,14
94,4750,12.700000000000001,12.700000000000001,15.397912909172488,18.051548460377916,0.98,12.12,14
95,4800,12.700000000000001,12.700000000000001,15.619799944027124,17.690732788777424,0.98,11.06,14
96,4850,12.700000000000001,12.700000000000001,15.570800517372065,18.200000000000003,1.0,11.4,14
97,4900,12.700000000000001,12.700000000000001,15.375654446260473,18.90312347560939,1.0,12.18,14
98,4950,12.299999999999999,12.299999999999999,15.382059674403378,19.106659275674584,1.0,13.3,14
99,5000,12.299999999999999,12.299999999999999,15.635431077279401,17.516609194718914,1.0,13.6,14
100,5050,12.299999999999999,12.299999999999999,15.651178806115357,18.012403840463595,1.0,13.06,14
