generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
41,2100,12.544948974278318,12.544948974278318,14.504574817413495,17.560252094164763,1.0,12.78,14
42,2150,12.544948974278318,12.544948974278318,14.089885906828272,17.55343928177439,0.96,13.02,14
43,2200,12.544948974278318,12.544948974278318,14.398180350209577,17.9591260281974,0.96,13,14
44,2250,12.544948974278318,12.544948974278318,14.45973431535467,17.698214000911364,0.96,12.64,14
45,2300,12.544948974278318,12.544948974278318,13.936923666543654,16.987721626560912,0.92,13.32,14
46,2350,12.544948974278318,12.544948974278318,13.781718415470031,15.492838827718412,0.94,13.02,14
47,2400,12.316227766016837,12.316227766016837,13.874074045594442,16.809606511052444,0.96,13.34,15
48,2450,12.316227766016837,12.316227766016837,14.080298701781004,17.563324958071078,0.98,13.3,15
49,2500,12.316227766016837,12.316227766016837,14.19457663544328,17.55343928177439,0.98,13.08,15
50,2550,12.316227766016837,12.316227766016837,14.193073801636155,17.68321595661992,0.98,12.9,15
51,2600,12.316227766016837,12.316227766016837,14.02165658990671,16.1254441424099,1.0,13.86,15
52,2650,12.316227766016837,12.316227766016837,14.085595169117155,17.181449618829486,0.98,12.98,15
53,2700,12.316227766016837,12.316227766016837,13.998116149022739,17.096662954709576,0.98,13.8,15
54,2750,12.316227766016837,12.316227766016837,13.845950407504041,16.931148931672464,0.96,14.12,15
55,2800,12.316227766016837,12.316227766016837,13.920955753223057,16.51996015920445,1.0,12.88,15
56,2850,12.316227766016837,12.316227766016837,13.956424896229446,16.315930449020637,1.0,13.64,15
57,2900,12.316227766016837,12.316227766016837,14.041248095504343,17.181449618829486,0.98,13.28,15
58,2950,12.316227766016837,12.316227766016837,14.293628279983853,18.05320425066476,0.98,13.02,15
59,3000,12.316227766016837,12.316227766016837,14.083934793369659,17.181449618829486,0.98,13.36,15
60,3050,12.316227766016837,12.316227766016837,14.10513720564114,17.400000000000002,1.0,13.76,15
61,3100,12.316227766016837,12.316227766016837,13.854908630260523,16.763078946776307,0.98,13.98,15
62,3150,12.316227766016837,12.316227766016837,13.994183466611998,17.27979589711327,0.92,13.6,15
63,3200,12.316227766016837,12.316227766016837,13.639826077251168,16.80332963783729,0.96,13.86,15
64,3250,12.316227766016837,12.316227766016837,13.864042220744139,17.181449618829486,0.94,13.72,15
65,3300,12.316227766016837,12.316227766016837,13.999949320365367,17.181449618829486,0.94,12.52,15
66,3350,12.316227766016837,12.316227766016837,13.699741976886338,17.890670590009258,0.9,13.72,15
67,3400,12.316227766016837,12.316227766016837,14.067556350929319,17.129705854077834,0.98,14.04,15
68,3450,12.316227766016837,12.316227766016837,14.175879052496398,17.25163526410386,0.96,13.28,15
69,3500,12.316227766016837,12.316227766016837,14.071770075310887,17.112403840463596,0.98,13.78,15
70,3550,12.316227766016837,12.316227766016837,13.991480417357346,16.524845673131658,0.98,13.8,15
71,3600,12.316227766016837,12.316227766016837,14.108768488605365,16.735871324805668,0.98,13.24,15
72,3650,12.299999999999999,12.299999999999999,13.934718721084458,17.181449618829486,1.0,13.36,15
73,3700,12.299999999999999,12.299999999999999,14.042823658162856,17.7644304369257,0.98,13.24,15
74,3750,12.299999999999999,12.299999999999999,13.766765409213034,16.44327470649756,1.0,13.72,15
75,3800,12.299999999999999,12.299999999999999,13.859589331011207,16.816515138991168,1.0,13.9,15
76,3850,12.299999999999999,12.299999999999999,14.109319565432672,17.96619037896906,0.94,13.62,15
77,3900,12.299999999999999,12.299999999999999,14.099523983440347,17.648008498577177,0.98,13.36,15
78,3950,12.299999999999999,12.299999999999999,13.902828053276329,16.52769256906871,0.98,13.84,15
79,4000,12.299999999999999,12.299999999999999,13.921001901821493,17.37174560812178,0.96,14.1,15
80,4050,12.299999999999999,12.299999999999999,13.612515818023212,16.074423042781575,0.96,13.6,15
81,4100,12.299999999999999,12.299999999999999,13.688035740586642,16.22474487139159,0.98,13.72,15
82,4150,12.299999999999999,12.299999999999999,13.765860270729425,17.181449618829486,0.98,12.98,15
83,4200,12.299999999999999,12.299999999999999,13.766373151460787,16.074423042781575,0.96,13.72,15
84,4250,12.299999999999999,12.299999999999999,13.524878159318252,15.640175425099137,0.96,13.56,15
85,4300,12.299999999999999,12.299999999999999,14.128400409135724,16.877032961426902,0.96,12.66,15
86,4350,12.299999999999999,12.299999999999999,14.336372424948213,17.760970061472083,1.0,12.66,15
87,4400,12.299999999999999,12.299999999999999,14.097358670069928,16.983306010855536,0.94,13.26,15
88,4450,12.299999999999999,12.299999999999999,13.954047186108843,18.161740355901138,0.96,13.6,15
89,4500,12.299999999999999,12.299999999999999,13.653497561719089,17.181449618829486,0.96,14.32,15
90,4550,12.299999999999999,12.299999999999999,13.685350251696518,16.7,0.96,13.9,15
91,4600,12.299999999999999,12.299999999999999,13.700462463885563,16.54833147735479,0.96,14.02,15
92,4650,12.299999999999999,12.299999999999999,13.787510833310805,17.128352561983235,0.94,13.3,15
93,4700,12.299999999999999,12.299999999999999,13.77045644817943,16.695998398718718,0.98,13.88,15
94,4750,12.299999999999999,12.299999999999999,14.19271528772215,18.58113883008419,0.96,13.56,15
95,4800,12.299999999999999,12.299999999999999,14.157706340598962,17.068775948927797,0.9,12.72,15
96,4850,12.299999999999999,12.299999999999999,13.800375716783723,16.255804677345548,0.96,14.24,15
97,4900,12.0,12.0,13.761839193626463,17.26417109729742,0.96,13.96,15
98,4950,12.0,12.0,13.73880543742182,17.366563145999496,0.96,13.82,15
99,5000,12.0,12.0,13.815733462608382,17.128352561983235,0.94,13.88,15
100,5050,12.0,12.0,13.888720010160858,17.05210789840534,1.0,13.94,15
