generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
60,3050,12.869535971483266,12.869535971483266,15.482847800586342,17.714944167960986,0.98,10.48,13
61,3100,12.869535971483266,12.869535971483266,15.739006059296932,18.704235767650204,1.0,10.14,13
62,3150,12.869535971483266,12.869535971483266,15.694009466441358,18.27996655509042,1.0,10.1,13
63,3200,12.869535971483266,12.869535971483266,15.691237985219962,18.113112646970897,0.98,10.5,13
64,3250,12.869535971483266,12.869535971483266,15.549295992138127,17.843024810940587,0.98,10.1,13
65,3300,12.869535971483266,12.869535971483266,15.63367039706971,17.403332407921454,1.0,10.18,13
66,3350,12.869535971483266,12.869535971483266,15.644802826005991,17.6431676725155,1.0,10.72,13
67,3400,12.869535971483266,12.869535971483266,15.569094706746121,17.388585061331156,1.0,11.36,13
68,3450,12.869535971483266,12.869535971483266,15.519334330444144,18.577708763999663,1.0,11.68,13
69,3500,12.869535971483266,12.869535971483266,15.719357133608614,18.586651818838305,1.0,10.82,13
70,3550,12.869535971483266,12.869535971483266,15.728958604761853,18.255294535724687,1.0,10.34,13
71,3600,12.836660026534076,12.836660026534076,15.618596888654913,17.890670590009258,1.0,10.44,13
72,3650,12.836660026534076,12.836660026534076,15.843176708794097,18.58446194559183,1.0,10.54,13
73,3700,12.836660026534076,12.836660026534076,15.640181646546946,18.727566688249706,0.98,10.82,13
74,3750,12.836660026534076,12.836660026534076,15.893647061588355,19.133885179461288,1.0,10.28,13
75,3800,12.836660026534076,12.836660026534076,15.50130891728444,17.033558553417603,1.0,10.74,13
76,3850,12.836660026534076,12.836660026534076,15.435430022075924,18.060107523773826,0.98,11.68,13
77,3900,12.836660026534076,12.836660026534076,15.578162099837497,18.429705854077834,0.98,12.06,13
78,3950,12.836660026534076,12.836660026534076,15.487080547299959,17.458472019555188,0.98,11.76,13
79,4000,12.836660026534076,12.836660026534076,15.558450892851576,17.76023252670426,1.0,12.04,13
80,4050,12.56332495807108,12.56332495807108,15.34535623794974,18.253720459187964,0.98,11.38,13
81,4100,12.56332495807108,12.56332495807108,15.143050786354012,17.173572873361604,1.0,11.2,13
82,4150,12.56332495807108,12.56332495807108,15.465243902851752,17.615167380558045,1.0,10.8,13
83,4200,12.56332495807108,12.56332495807108,15.21801480838827,17.093996395673507,1.0,11.12,13
84,4250,12.56332495807108,12.56332495807108,15.32325766503076,17.742694391866355,1.0,10.92,13
85,4300,12.56332495807108,12.56332495807108,15.366429901423961,17.427105745132007,1.0,10.68,13
86,4350,12.56332495807108,12.56332495807108,15.520740865447058,17.88494332412792,1.0,11.2,13
87,4400,12.56332495807108,12.56332495807108,15.618923726087058,18.535533905932738,0.98,10.66,13
88,4450,12.56332495807108,12.56332495807108,15.454258356142164,17.95870331449229,1.0,10.88,13
89,4500,12.56332495807108,12.56332495807108,15.249593115375564,17.18062484748657,1.0,11.14,13
90,4550,12.56332495807108,12.56332495807108,15.443556990532295,17.63527000944073,1.0,11.52,13
91,4600,12.56332495807108,12.56332495807108,15.678887270457802,18.251422599691878,1.0,10.96,13
92,4650,12.56332495807108,12.56332495807108,15.504719126789807,18.05847201955519,0.98,11.22,13
93,4700,12.56332495807108,12.56332495807108,15.464492221691323,17.44928556845359,1.0,11.44,13
94,4750,12.56332495807108,12.56332495807108,15.440009827501441,17.282700064749122,1.0,11.38,13
95,4800,12.56332495807108,12.56332495807108,15.429710494014307,17.94928556845359,1.0,11.44,13
96,4850,12.56332495807108,12.56332495807108,15.645180463434226,18.672004514666934,1.0,12.08,13
97,4900,12.56332495807108,12.56332495807108,15.430111137883841,17.757583690279024,0.98,11.84,13
98,4950,12.56332495807108,12.56332495807108,15.69895954429752,17.822497216032183,1.0,11.4,13
99,5000,12.56332495807108,12.56332495807108,15.608201766127324,18.097169055259613,0.98,11.24,13
100,5050,12.56332495807108,12.56332495807108,15.364069832247242,17.389990892524324,1.0,10.8,13
