generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
0,50,15.509980079602226,15.509980079602226,18.151711642624626,20.768288736283353,1.0,10.9,13
1,100,15.509980079602226,15.509980079602226,17.142601552128212,19.680614856144977,0.98,9.54,13
2,150,15.254065922853801,15.254065922853801,16.555327558609637,18.144655678480984,0.94,9.72,14
3,200,15.254065922853801,15.254065922853801,16.590543582007818,18.432364259186606,1.0,10.02,14
4,250,14.707567081708246,14.707567081708246,16.395004316169604,18.61555394056826,0.98,10.5,11
5,300,14.316590212458495,14.316590212458495,16.34489623879206,18.119966777316964,1.0,10.88,13
6,350,14.316590212458495,14.316590212458495,16.424475058616512,19.239071942966532,1.0,10.7,13
7,400,14.316590212458495,14.316590212458495,16.087169412192736,18.772077843177478,0.98,11.96,13
8,450,14.316590212458495,14.316590212458495,16.255695178570036,18.974868417407585,0.98,12.02,13
9,500,14.316590212458495,14.316590212458495,16.062404263912878,17.639337940912696,0.98,11.44,13
10,550,14.316590212458495,14.316590212458495,16.17374053655677,18.37840487520902,1.0,11.64,13
11,600,14.316590212458495,14.316590212458495,16.072570668457207,17.394438717061494,1.0,11.08,13
12,650,14.127361849549569,14.127361849549569,16.19007024978724,18.269215113223346,1.0,10.58,15
13,700,14.127361849549569,14.127361849549569,16.409826113892603,19.648199740725325,0.98,10.2,15
14,750,13.86619037896906,13.86619037896906,16.21196773613447,18.189974874213238,0.98,10.3,14
15,800,13.86619037896906,13.86619037896906,16.344909023985114,18.771599450733447,0.98,10.84,14
16,850,13.86619037896906,13.86619037896906,16.286335621382452,18.928266749240613,1.0,10.76,14
17,900,13.86619037896906,13.86619037896906,16.043074130622912,18.092492955535427,0.98,11.26,14
18,950,13.713552872566003,13.713552872566003,15.85515752312684,18.465780079128216,1.0,11.26,14
19,1000,13.548808848170152,13.548808848170152,15.644816968858478,19.020897306865447,1.0,11.32,14
20,1050,13.548808848170152,13.548808848170152,15.508803402650917,17.81100668245266,1.0,12.04,14
21,1100,13.548808848170152,13.548808848170152,16.000405049871425,18.408614292583042,1.0,12.08,14
22,1150,13.548808848170152,13.548808848170152,15.844054224361303,18.771599450733447,1.0,11.44,14
23,1200,13.548808848170152,13.548808848170152,15.79904920081778,17.89230199429887,1.0,12.16,14
24,1250,13.548808848170152,13.548808848170152,15.77925356091285,17.782461550347975,1.0,12.5,14
25,1300,13.548808848170152,13.548808848170152,15.682535232113663,17.861901286060018,0.98,12.54,14
26,1350,13.548808848170152,13.548808848170152,15.93738506786463,17.967148342118485,1.0,12.64,14
27,1400,13.548808848170152,13.548808848170152,16.155997711856713,19.26397674405503,1.0,12.2,14
28,1450,13.548808848170152,13.548808848170152,16.145393966250705,19.61555394056826,1.0,12.02,14
29,1500,13.548808848170152,13.548808848170152,15.88773468188632,17.674504383644443,0.98,12.92,14
