generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
0,50,15.917800560721073,15.917800560721073,18.45020763944734,21.455277766926233,0.98,11.12,11
1,100,15.319950248448357,15.319950248448357,17.46824686175333,19.680614856144977,1.0,9.92,9
2,150,14.780350850198277,14.780350850198277,17.01957616408743,18.994259594077036,0.94,9.3,12
3,200,14.780350850198277,14.780350850198277,16.877535048682653,20.40944739819828,1.0,9.52,12
4,250,14.780350850198277,14.780350850198277,16.67502107015592,18.95472369909914,1.0,10.06,12
5,300,14.780350850198277,14.780350850198277,16.53135961419663,18.994259594077036,1.0,10.04,12
6,350,14.780350850198277,14.780350850198277,16.593681544778956,19.021347195933174,0.96,9.92,12
7,400,14.780350850198277,14.780350850198277,16.505084887645143,18.306750598570126,1.0,9.82,12
8,450,14.780350850198277,14.780350850198277,16.678720113119795,19.179743582719034,1.0,9.94,12
9,500,14.742787793912433,14.742787793912433,16.339459365047244,19.648199740725325,0.98,10,12
10,550,14.742787793912433,14.742787793912433,16.32825972218665,18.10768096208106,1.0,10.1,12
11,600,14.62074368738204,14.62074368738204,16.12182874387841,17.70185121722126,1.0,10.04,12
12,650,14.62074368738204,14.62074368738204,16.122539313843735,17.67996655509042,1.0,9.72,12
13,700,14.007130750570548,14.007130750570548,15.856413022532067,17.12310562561766,1.0,9.56,12
14,750,13.891153452528776,13.891153452528776,15.822474582070768,17.742694391866355,1.0,9.3,13
15,800,13.891153452528776,13.891153452528776,15.91020130772376,17.025863986500212,1.0,10.22,13
16,850,13.891153452528776,13.891153452528776,15.825826961165454,17.78401537145215,0.94,9.7,13
17,900,13.891153452528776,13.891153452528776,15.727645417810297,18.380972058177587,1.0,10.02,13
18,950,13.872004514666935,13.872004514666935,15.732460023401114,18.26322060635023,1.0,10.6,12
19,1000,13.872004514666935,13.872004514666935,15.712418949285071,18.48148877222268,1.0,10.88,12
20,1050,13.872004514666935,13.872004514666935,15.556502230879007,17.235270009440733,1.0,11.44,12
21,1100,13.872004514666935,13.872004514666935,15.626454378474477,17.4731721238443,0.98,10.9,12
22,1150,13.87082869338697,13.87082869338697,15.509432733773563,17.911871208194288,1.0,11.04,11
23,1200,13.633030277982337,13.633030277982337,15.548406426556223,17.348043145279966,1.0,11.16,12
24,1250,13.633030277982337,13.633030277982337,15.698616152222476,17.714835124201343,1.0,10.5,12
25,1300,13.633030277982337,13.633030277982337,15.466395007343664,17.646099521676042,0.96,10.36,12
26,1350,13.615167380558045,13.615167380558045,15.611815731055923,18.483239697419133,1.0,10.16,10
27,1400,13.299999999999999,13.299999999999999,15.285655352046607,16.924451190127584,1.0,11.16,11
28,1450,13.299999999999999,13.299999999999999,15.536140038375558,17.93534100123922,1.0,10.66,11
29,1500,13.268438714135812,13.268438714135812,15.243320534191442,17.646099521676042,0.98,10.94,12
30,1550,13.268438714135812,13.268438714135812,14.95680030020328,17.181449618829486,0.96,10.98,12
31,1600,13.268438714135812,13.268438714135812,15.37124405395813,18.91084400165827,0.96,10.88,12
32,1650,13.268438714135812,13.268438714135812,15.414890288507344,17.427105745132007,1.0,10.76,12
33,1700,13.268438714135812,13.268438714135812,15.528898526100626,17.672150407425317,0.98,10.56,12
34,1750,13.23622914957372,13.23622914957372,15.474844710805149,17.70087712549569,0.96,9.9,12
35,1800,13.23622914957372,13.23622914957372,15.555712738106429,17.488409872672513,1.0,10.04,12
36,1850,13.23622914957372,13.23622914957372,15.449455655779662,17.278027826631355,1.0,9.8,12
37,1900,13.23622914957372,13.23622914957372,15.386035063694274,17.29583152331272,1.0,10.42,12
38,1950,13.23622914957372,13.23622914957372,15.227093938594663,16.46990945591567,1.0,11.18,12
39,2000,13.23622914957372,13.23622914957372,15.324402433425863,17.074423042781575,1.0,11.4,12
40,2050,13.23622914957372,13.23622914957372,15.347563549078426,17.38911756223351,0.98,11.22,12
41,2100,13.23622914957372,13.23622914957372,15.284854741735,17.43388517946129,0.96,11.42,12
42,2150,13.23622914957372,13.23622914957372,15.44134399303354,17.992838827718412,0.98,11.74,12
43,2200,13.23622914957372,13.23622914957372,15.344125987335532,17.617245689653487,1.0,11.24,12
44,2250,13.23622914957372,13.23622914957372,15.176877669483957,16.628352561983235,1.0,11.56,12
45,2300,13.23622914957372,13.23622914957372,15.530213172412873,18.644832503882967,1.0,11.16,12
46,2350,13.23622914957372,13.23622914957372,15.663020844148361,16.919349550499536,0.98,11.78,12
47,2400,13.23622914957372,13.23622914957372,15.865429392226323,18.94928556845359,1.0,12.34,12
48,2450,13.23622914957372,13.23622914957372,15.556996863225459,17.672150407425317,1.0,11.64,12
49,2500,13.23622914957372,13.23622914957372,15.54638387481452,18.408304597359457,0.98,11.44,12
50,2550,13.23622914957372,13.23622914957372,15.358228115307504,17.739607805437114,1.0,11.36,12
51,2600,13.23622914957372,13.23622914957372,15.398534264337371,17.42672195865408,1.0,10.7,12
52,2650,13.23622914957372,13.23622914957372,15.075559419751418,17.129888335921976,1.0,11.74,12
53,2700,13.23622914957372,13.23622914957372,15.429414209079752,17.551548460377916,1.0,11,12
54,2750,13.23622914957372,13.23622914957372,15.436592753510286,17.2,0.98,12.08,12
55,2800,13.23622914957372,13.23622914957372,15.614765704631594,17.467491648096548,1.0,11.3,12
