generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
0,50,16.024845673131658,16.024845673131658,17.96104823292699,21.807886552931954,1.0,10.78,14
1,100,15.135270009440731,15.135270009440731,16.89998730947441,18.71882341631134,1.0,9.1,14
2,150,15.135270009440731,15.135270009440731,16.318784962047975,18.586651818838305,0.98,10.4,14
3,200,14.530727575266251,14.530727575266251,16.041495444716112,17.69332590941915,0.98,11.88,12
4,250,14.35870331449229,14.35870331449229,15.808881957807797,18.088435821108956,1.0,12.04,12
5,300,14.35870331449229,14.35870331449229,15.491789004170506,17.483266665599967,0.94,11.96,12
6,350,14.145906043549196,14.145906043549196,15.2804052931574,17.20599640431353,0.98,11.52,10
7,400,13.754065922853801,13.754065922853801,15.237561494305192,17.380624847486573,0.98,11.34,10
8,450,13.754065922853801,13.754065922853801,15.057251109437184,17.58998327754521,0.96,11.06,10
9,500,13.754065922853801,13.754065922853801,15.09021083459697,17.20599640431353,1.0,10.14,10
10,550,13.754065922853801,13.754065922853801,15.005726706139539,16.993468988235943,0.96,9.94,10
11,600,13.724807680927192,13.724807680927192,14.9452234167126,17.353786430600334,1.0,9.94,12
12,650,13.724807680927192,13.724807680927192,14.947757041641108,17.20599640431353,0.96,10.2,12
13,700,13.51657508881031,13.51657508881031,14.826336393532893,16.863869458396344,0.96,10.88,12
14,750,13.51657508881031,13.51657508881031,14.77525968521363,17.022862220714998,1.0,11.6,12
15,800,13.51657508881031,13.51657508881031,14.79209813772228,17.20599640431353,0.9,11.24,12
16,850,13.51657508881031,13.51657508881031,14.95117493409583,17.06953597148327,0.92,12.64,12
17,900,13.51657508881031,13.51657508881031,15.059187011144648,17.825863986500217,1.0,11.44,12
18,950,13.51657508881031,13.51657508881031,15.052330353487058,17.302172886644268,1.0,11.62,12
19,1000,13.51657508881031,13.51657508881031,14.963811000160465,17.13469899493758,1.0,11.26,12
20,1050,13.51657508881031,13.51657508881031,15.081715629491685,18.274868417407582,0.94,11.5,12
21,1100,13.51657508881031,13.51657508881031,14.613694023002127,15.957066051117286,1.0,11.02,12
22,1150,13.51657508881031,13.51657508881031,14.918636012070387,17.366877632905478,0.98,10.7,12
23,1200,13.51657508881031,13.51657508881031,15.01217042313112,17.848043145279966,0.96,11.08,12
24,1250,13.449137674618944,13.449137674618944,15.083319346699922,17.50830459735946,1.0,11.32,12
25,1300,13.449137674618944,13.449137674618944,14.70880686940865,16.507440918375927,0.92,11.56,12
26,1350,13.366190378969058,13.366190378969058,15.09673420878373,18.370828693386972,0.94,11.16,13
27,1400,13.366190378969058,13.366190378969058,14.875722323630992,18.427105745132007,0.88,11.46,13
28,1450,13.366190378969058,13.366190378969058,14.716907266255381,17.20599640431353,0.92,11.7,13
29,1500,13.366190378969058,13.366190378969058,14.970214253002027,17.991153452528778,0.98,11.2,13
30,1550,13.366190378969058,13.366190378969058,14.586120781922856,17.04368283772331,0.96,11.5,13
31,1600,13.366190378969058,13.366190378969058,14.559282423164538,16.40831891575846,0.94,11.9,13
32,1650,13.366190378969058,13.366190378969058,14.377537168045604,17.025863986500212,0.94,12.34,13
33,1700,13.013552872566004,13.013552872566004,14.406922288217515,17.520465053408525,0.96,12.34,13
34,1750,13.013552872566004,13.013552872566004,14.078394308078533,15.534192325759246,0.96,12.8,13
35,1800,13.013552872566004,13.013552872566004,14.912737408975495,17.648008498577177,0.96,11.48,13
36,1850,13.013552872566004,13.013552872566004,14.40486014468086,16.368438714135813,0.96,12.32,13
37,1900,13.013552872566004,13.013552872566004,14.647436057902,17.960232526704264,0.98,12.24,13
38,1950,13.013552872566004,13.013552872566004,14.45347264885679,17.19373774505092,1.0,11.92,13
39,2000,13.013552872566004,13.013552872566004,14.454423222501438,17.300909015790026,1.0,12.1,13
40,2050,13.013552872566004,13.013552872566004,14.767963771237403,18.423538406167136,0.98,11.72,13
41,2100,13.013552872566004,13.013552872566004,14.328871307626125,16.549736834815167,0.96,12.34,13
42,2150,13.013552872566004,13.013552872566004,14.374353221764602,17.671355310873647,1.0,12.42,13
43,2200,13.013552872566004,13.013552872566004,14.322390812376591,17.56953597148327,1.0,12.06,13
44,2250,13.013552872566004,13.013552872566004,14.457597364898024,16.765883607174054,1.0,11.8,13
45,2300,13.013552872566004,13.013552872566004,14.43899016465138,16.86619037896906,1.0,12.04,13
46,2350,13.013552872566004,13.013552872566004,14.51600391874427,17.646099521676042,0.98,12.12,13
47,2400,13.013552872566004,13.013552872566004,14.785919590586488,17.22736184954957,0.98,11.8,13
48,2450,13.013552872566004,13.013552872566004,14.684324047515027,18.18321595661992,0.92,11.6,13
49,2500,13.013552872566004,13.013552872566004,14.537192390069464,17.128352561983235,0.94,12.18,13
50,2550,13.013552872566004,13.013552872566004,14.336566754115857,17.128352561983235,0.96,12.06,13
51,2600,13.013552872566004,13.013552872566004,14.455694588870974,19.099999999999998,0.94,12.78,13
52,2650,13.013552872566004,13.013552872566004,14.530054498797305,17.599999999999998,0.94,12.76,13
53,2700,13.013552872566004,13.013552872566004,14.593658004712474,17.128352561983235,0.98,12.06,13
54,2750,12.889897948556635,12.889897948556635,14.413113932452069,16.363869458396344,0.96,12.04,14
55,2800,12.889897948556635,12.889897948556635,14.191405952023311,16.695998398718718,0.94,12.56,14
56,2850,12.889897948556635,12.889897948556635,14.335356036431097,16.922497216032184,0.96,12.18,14
57,2900,12.889897948556635,12.889897948556635,14.141414454956063,16.42078831727758,0.96,12.12,14
58,2950,12.889897948556635,12.889897948556635,14.322427661367435,16.672004514666934,0.94,12.66,14
59,3000,12.889897948556635,12.889897948556635,14.307905469289196,17.128352561983235,0.94,12.4,14
60,3050,12.889897948556635,12.889897948556635,14.09615319280031,16.632455532033674,0.98,13.14,14
61,3100,12.889897948556635,12.889897948556635,14.090851004684193,17.079370039680118,0.96,13.22,14
62,3150,12.889897948556635,12.889897948556635,14.344636811187915,17.128352561983235,0.92,12.98,14
63,3200,12.889897948556635,12.889897948556635,14.210572471881948,17.0,1.0,13.42,14
64,3250,12.889897948556635,12.889897948556635,14.19458450894008,16.53067873224881,0.98,13.1,14
65,3300,12.889897948556635,12.889897948556635,14.400859050863364,18.37840487520902,0.98,12.94,14
66,3350,12.889897948556635,12.889897948556635,14.397368775676608,17.896662954709576,0.98,12.64,14
67,3400,12.889897948556635,12.889897948556635,14.074858493302525,16.460232526704264,0.94,13.3,14
68,3450,12.889897948556635,12.889897948556635,14.196031569116549,16.449736834815166,0.94,13.22,14
69,3500,12.889897948556635,12.889897948556635,14.112211932556654,17.300909015790026,0.96,13.52,14
70,3550,12.889897948556635,12.889897948556635,14.50875634165045,17.80740233383831,0.96,11.98,14
71,3600,12.889897948556635,12.889897948556635,14.155673741002364,16.30111097397076,1.0,13.22,14
72,3650,12.889897948556635,12.889897948556635,14.165356108795743,16.4,0.98,13.5,14
73,3700,12.889897948556635,12.889897948556635,14.379749949405706,17.300909015790026,0.98,12.5,14
74,3750,12.889897948556635,12.889897948556635,14.299650245792709,17.648008498577177,1.0,13.24,14
75,3800,12.889897948556635,12.889897948556635,14.776612592728881,18.10768096208106,1.0,12.58,14
76,3850,12.889897948556635,12.889897948556635,14.821563939968557,17.709901951359278,0.98,12.96,14
77,3900,12.889897948556635,12.889897948556635,14.287991167926137,17.339607805437115,0.94,13.14,14
78,3950,12.889897948556635,12.889897948556635,14.574614632635639,17.672150407425317,0.94,12.18,14
79,4000,12.889897948556635,12.889897948556635,14.240030901104689,17.20576603392815,1.0,13,14
80,4050,12.889897948556635,12.889897948556635,14.222573902318587,17.648008498577177,0.9,12.84,14
81,4100,12.889897948556635,12.889897948556635,14.54078475021257,17.128352561983235,0.96,12.42,14
82,4150,12.889897948556635,12.889897948556635,14.385541468533164,17.683095189484533,0.96,12.78,14
83,4200,12.889897948556635,12.889897948556635,14.364120625123283,17.128352561983235,0.9,11.98,14
84,4250,12.889897948556635,12.889897948556635,14.115449013542978,16.562617290749905,0.92,12.92,14
85,4300,12.889897948556635,12.889897948556635,14.459670271689765,17.172150407425317,1.0,12.98,14
86,4350,12.889897948556635,12.889897948556635,14.28499242874111,17.133885179461288,0.98,13.02,14
87,4400,12.889897948556635,12.889897948556635,14.410906223531688,17.599999999999998,0.98,12.7,14
88,4450,12.889897948556635,12.889897948556635,14.24642434722062,17.128352561983235,1.0,12.48,14
89,4500,12.889897948556635,12.889897948556635,14.262017892398983,16.475467891024383,0.94,12.22,14
90,4550,12.889897948556635,12.889897948556635,14.28725694606232,16.795095681142797,1.0,12.56,14
91,4600,12.889897948556635,12.889897948556635,14.324101454364483,16.947213595499957,0.96,12.26,14
92,4650,12.889897948556635,12.889897948556635,14.390332402855435,17.128352561983235,0.98,12.36,14
93,4700,12.889897948556635,12.889897948556635,14.461951971607759,17.128352561983235,0.98,12.34,14
94,4750,12.889897948556635,12.889897948556635,14.511878362807005,17.29150262212918,0.96,12.94,14
95,4800,12.889897948556635,12.889897948556635,14.696301034889162,18.520465053408525,0.98,12.6,14
96,4850,12.889897948556635,12.889897948556635,14.310782338653572,18.01893461039046,0.94,12.54,14
97,4900,12.889897948556635,12.889897948556635,14.285837783836453,17.128352561983235,0.98,13.02,14
98,4950,12.889897948556635,12.889897948556635,14.210355382747974,16.142276586281547,0.96,13.44,14
99,5000,12.889897948556635,12.889897948556635,14.609290025668798,17.17979589711327,1.0,13.44,14
100,5050,12.889897948556635,12.889897948556635,14.811849259771018,17.936774397026504,0.98,11.96,14
