generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
35,1800,14.819160170741759,15.617461885320132,17.880285498362227,21.13901391331568,1.0,10.48,12
36,1850,14.819160170741759,15.964101615137753,18.285992390925156,22.580243893371346,1.0,9.92,12
37,1900,14.819160170741759,15.802172886644268,17.863773521098295,20.696150997149434,1.0,10.68,12
38,1950,14.819160170741759,16.27883913531174,18.33757765241868,21.0,0.96,11.26,12
39,2000,14.819160170741759,15.623742416388575,18.176281959470234,21.10768096208106,0.98,10.2,12
40,2050,14.819160170741759,16.034387974463897,18.013038334758765,21.617935662402836,1.0,10.3,12
41,2100,14.819160170741759,15.700000000000001,18.229590761118605,21.995451410656816,0.96,9.94,12
42,2150,14.819160170741759,15.430375285612676,18.26090050746232,20.648199740725325,0.96,11.06,12
43,2200,14.819160170741759,15.428991560298224,18.3832236923102,21.846536616149585,1.0,12.08,12
44,2250,14.819160170741759,15.816631205513229,17.684196844385703,21.3,1.0,10.28,12
45,2300,14.819160170741759,15.78608421540822,18.263186641727668,20.730727575266254,0.98,11.04,12
46,2350,14.819160170741759,15.03732584763727,17.97270278555104,21.099999999999998,0.98,10.22,12
47,2400,14.819160170741759,15.94928556845359,18.1858397396483,21.293325909419153,0.96,9.94,12
48,2450,14.819160170741759,15.782461550347977,17.89904740317403,21.58121323515277,1.0,11.38,12
49,2500,14.819160170741759,15.764688270438851,18.24146673063227,21.7,1.0,13.16,12
50,2550,14.819160170741759,15.536877428271625,18.023251407103064,21.54093010681705,0.96,10.48,12
51,2600,14.819160170741759,16.355133376499413,18.027301073974698,21.037211521390788,1.0,10.2,12
52,2650,14.819160170741759,14.99722114972099,17.675275846931605,21.497057550292606,1.0,9.58,12
53,2700,14.819160170741759,15.979215610874228,17.92922950648075,21.32636833980236,1.0,11.2,12
54,2750,14.819160170741759,15.789117562233505,18.253612555390887,21.172458299147443,0.98,9.48,12
55,2800,14.819160170741759,15.682461550347975,18.47040589026758,22.40238027789014,0.96,9.58,12
56,2850,14.819160170741759,14.88587184554509,18.1949341553133,21.86154726279432,0.92,9.5,12
57,2900,14.819160170741759,15.734387974463898,18.38817939857348,21.615587038162705,0.94,9.96,12
58,2950,14.819160170741759,16.591659420284376,18.402117926104193,21.354743986657038,0.94,10.98,12
59,3000,14.819160170741759,15.660601043544625,18.126619241265185,21.435489375751565,0.96,10.06,12
60,3050,14.819160170741759,15.410844001658269,17.985887101643222,21.039387691339815,0.94,9.44,12
61,3100,14.819160170741759,15.988689042296102,18.337529294606274,21.643835071544512,0.96,10.6,12
62,3150,14.819160170741759,15.307886552931954,17.930561279397587,21.07907545067406,0.96,9.6,12
63,3200,14.819160170741759,15.5293765408777,18.302481842404625,21.06542271235322,0.96,10.82,12
64,3250,14.819160170741759,15.82099463490856,18.10434798998746,20.65657137141714,0.98,10.94,12
65,3300,14.819160170741759,14.949489742783179,18.041623063981348,22.0563490998189,0.96,10.62,12
66,3350,14.772077843177478,14.772077843177478,18.045125926902067,22.256809750418043,0.96,9.38,11
67,3400,14.772077843177478,15.891924966748062,17.780790398783477,20.66794833886788,0.98,10.2,11
68,3450,14.772077843177478,16.143835071544512,18.297669823327336,21.564965543462904,0.92,9.66,11
69,3500,14.772077843177478,15.619392214170771,18.287579862108284,21.31386219991853,0.96,10.86,11
70,3550,14.772077843177478,15.97624151769984,17.97389661109159,20.648199740725325,0.98,9.66,11
71,3600,14.772077843177478,15.593468988235944,18.290090915634135,21.621347195933176,1.0,12.16,11
72,3650,14.772077843177478,15.410405388322278,18.490514623064048,21.877193921634788,0.96,11.52,11
73,3700,14.772077843177478,15.413135192987523,18.137268830737032,20.782461550347975,1.0,10.44,11
74,3750,14.772077843177478,15.62074368738204,18.01972110598156,20.648199740725325,0.98,9.28,11
75,3800,14.772077843177478,15.77594212184989,18.164089343494943,20.78790581563873,0.96,10.38,11
76,3850,14.772077843177478,15.49722114972099,18.076570017238403,21.099999999999998,0.96,8.9,11
77,3900,14.772077843177478,15.179075450674064,17.89611992541375,20.25941170815567,0.98,11.02,11
78,3950,14.772077843177478,15.277154105707723,18.136860866281516,21.90454076850486,0.98,10.48,11
79,4000,14.772077843177478,15.30609303352956,18.35682049043805,21.686819245752297,0.98,11.5,11
80,4050,14.772077843177478,15.179075450674064,17.942342196766337,21.060107523773826,0.96,9.86,11
81,4100,14.772077843177478,15.801162633521313,18.052637220356555,21.32232783924049,0.96,10.62,11
82,4150,14.772077843177478,15.584250278036869,17.97452396657768,20.648199740725325,0.98,10.3,11
83,4200,14.772077843177478,15.403123475609393,17.905969695999413,20.648199740725325,1.0,11.2,11
84,4250,14.772077843177478,15.438181191654584,17.932765265751467,20.788078318274387,1.0,10.92,11
85,4300,14.772077843177478,16.47624151769984,18.660379163140455,22.369870314579494,0.96,10.12,11
86,4350,14.772077843177478,14.919090595827292,18.33303706243358,20.744616584663206,0.86,9.28,11
87,4400,14.772077843177478,15.873592452822642,18.496493178674214,21.034387974463897,0.98,12.08,11
88,4450,14.772077843177478,15.205810028322198,17.931249690547713,20.648199740725325,0.96,10.1,11
89,4500,14.772077843177478,15.824349662087931,18.033900904024332,20.934192325759245,0.96,9.68,11
90,4550,14.772077843177478,15.525657829663178,18.19469437632286,21.980243893371345,1.0,11.9,11
91,4600,14.772077843177478,15.655277766926236,18.11692617867764,20.648199740725325,0.98,9.12,11
92,4650,14.772077843177478,15.661901286060019,18.425150886349,21.02040722106007,0.92,10.74,11
93,4700,14.772077843177478,15.503569153775237,17.88398846237843,21.493468988235943,1.0,10.72,11
94,4750,14.772077843177478,15.217800560721074,18.151445634635955,21.53732584763727,0.96,9.78,11
95,4800,14.772077843177478,14.877902338672774,18.109463114991506,21.243024810940586,1.0,10.68,11
96,4850,14.772077843177478,15.880972058177587,18.193347370754893,22.0731721238443,1.0,11.16,11
97,4900,14.772077843177478,15.278143885933064,17.764688623941037,21.793325909419153,1.0,11.56,11
98,4950,14.772077843177478,15.996807426326953,17.941904711340115,21.183281572999746,1.0,9.72,11
99,5000,14.772077843177478,15.17804971641414,17.981082298170598,21.243024810940586,0.96,11.04,11
100,5050,14.772077843177478,14.77571129984594,18.340557392291334,21.8554305086342,0.92,10.46,11
