generation,evaluations,best_so_far,population_best,population_mean,population_worst,unique_fraction,mean_modules,best_modules
36,1850,14.238612787525831,15.656141357987224,18.23195361108593,21.17681974534503,1.0,10.64,12
37,1900,14.238612787525831,15.87175030543074,18.05132531768636,22.270540018881462,1.0,10.48,12
38,1950,14.238612787525831,15.755764119219942,18.08308637131202,21.099999999999998,0.98,10.7,12
39,2000,14.238612787525831,15.612833614050059,18.401222079782652,21.620215047547653,0.94,9.88,12
40,2050,14.238612787525831,15.41916017074176,17.736078137037595,21.660319135392633,1.0,11.32,12
41,2100,14.238612787525831,16.460252094164762,17.97086891506837,20.867156809750927,1.0,11.54,12
42,2150,14.238612787525831,15.174021572639983,18.388822358744342,20.860051813123757,0.94,10.08,12
43,2200,14.238612787525831,15.176575213227443,18.287762915709006,21.534192325759246,0.98,12.08,12
44,2250,14.238612787525831,15.642787793912431,18.563383273668876,22.22827037646145,0.98,10.96,12
45,2300,14.238612787525831,15.187119154832537,17.91838062250304,20.648199740725325,1.0,11.1,12
46,2350,14.238612787525831,16.00830459735946,18.01835281449176,21.12574776766556,0.96,9.6,12
47,2400,14.238612787525831,15.691366458960193,18.139292807923788,21.894438717061494,0.98,10.7,12
48,2450,14.238612787525831,15.509447398198283,18.17968350979322,21.33390796058137,0.92,10.42,12
49,2500,14.238612787525831,15.691454509095756,18.328846489188876,21.161706725018234,0.96,10.02,12
50,2550,14.238612787525831,15.854515615568197,18.29336534641341,21.466479394838267,0.94,10.36,12
51,2600,14.238612787525831,14.898717737923585,18.001041622130664,21.73861278752583,0.96,10.28,12
52,2650,14.238612787525831,15.23606797749979,17.992283445980092,20.588435821108956,1.0,11.22,12
53,2700,14.238612787525831,15.497057550292606,18.177418181145317,20.8420806688854,0.94,9.22,12
54,2750,14.238612787525831,15.146426544510454,18.02014195832789,21.32232783924049,0.96,9.8,12
55,2800,14.238612787525831,16.24404424085076,18.038515420195772,20.648199740725325,0.96,9.32,12
56,2850,14.238612787525831,15.774887385102321,18.09535117484695,20.710844001658266,0.96,11.34,12
57,2900,14.238612787525831,16.276122603564218,18.34570758137011,21.45306852353742,0.96,11.62,12
58,2950,14.238612787525831,15.967670500619608,18.28346724382584,21.758323293158117,0.98,10.66,12
59,3000,14.238612787525831,15.465229618017538,17.82747501198501,21.25941170815567,0.98,10.36,12
60,3050,14.238612787525831,15.257271787481876,18.17808540573066,20.648199740725325,0.92,9.62,12
61,3100,14.238612787525831,15.52710574513201,18.02741668975597,20.648199740725325,0.92,8.94,12
62,3150,14.238612787525831,15.360319135392633,18.28652262546906,20.97484176581315,0.98,10.44,12
63,3200,14.238612787525831,14.641311123146739,18.21783713988462,20.648199740725325,0.94,9.08,12
64,3250,14.238612787525831,16.15796522451032,18.296177375603225,21.56767050061961,1.0,10,12
65,3300,14.238612787525831,15.139736830714131,18.517081093921412,21.471750305430742,0.94,10.22,12
66,3350,14.238612787525831,15.281534080237808,17.88857651031522,20.648199740725325,1.0,10.9,12
67,3400,14.238612787525831,15.65462698654266,18.031921648435866,21.003569153775235,1.0,10.88,12
68,3450,14.238612787525831,16.109243436828812,18.41354872860365,22.011094017053555,0.92,10.02,12
69,3500,14.238612787525831,16.022902093797256,18.037481855145476,21.036664289109584,0.98,11,12
70,3550,14.238612787525831,15.655277766926236,18.042890489416806,20.82232783924049,0.96,10.08,12
71,3600,14.238612787525831,15.272751070837067,18.06469096624711,21.29323706252388,1.0,9.42,12
72,3650,14.238612787525831,15.588621651498336,18.23049903121951,20.648199740725325,0.92,10.6,12
73,3700,14.238612787525831,15.719950248448356,18.211510130070312,21.354515615568197,1.0,11.02,12
74,3750,14.238612787525831,16.167156809750928,18.193615307496547,20.976819745345022,1.0,9.88,12
75,3800,14.238612787525831,15.752396473549934,17.973283510264,20.736877428271626,0.98,9.38,12
76,3850,14.238612787525831,15.78790581563873,18.04446923991519,20.707567081708245,0.98,9.58,12
77,3900,14.238612787525831,15.957342370508885,18.531312692947857,20.82842712474619,0.92,9.54,12
78,3950,14.238612787525831,15.392492955535426,18.3914605930221,21.86356421265527,0.98,11.72,12
79,4000,14.238612787525831,15.439270764090493,18.14419609814222,21.80609303352956,0.98,10.72,12
80,4050,14.238612787525831,15.593468988235944,18.331280115094227,21.7,1.0,10.82,12
81,4100,14.238612787525831,15.222649545167231,17.900347628835494,21.466479394838267,1.0,10.54,12
82,4150,14.238612787525831,15.301999200639361,18.15187763719461,21.428991560298222,0.94,11.04,12
83,4200,14.238612787525831,15.264688270438851,17.926613534004964,20.72654919008431,1.0,9.36,12
84,4250,14.238612787525831,15.579075450674063,17.93930859761896,20.648199740725325,0.98,10.7,12
85,4300,14.238612787525831,15.660319135392633,18.516732092237003,21.50516780926679,0.92,11.34,12
86,4350,14.238612787525831,16.003844259188625,17.98976734851045,20.648199740725325,0.98,8.92,12
87,4400,14.238612787525831,14.976819745345026,18.041380252808423,21.526368339802364,0.96,9.32,12
88,4450,14.238612787525831,15.777154105707723,18.411858374792747,22.080243893371346,0.96,9.68,12
89,4500,14.238612787525831,15.478505426185217,17.841133470303873,21.106750598570127,0.98,10.5,12
90,4550,14.238612787525831,15.55277655408689,17.945311358150235,20.845207879911715,1.0,11.12,12
91,4600,14.238612787525831,15.039387691339813,18.407172193613206,21.68208554864871,0.98,10.9,12
92,4650,14.238612787525831,15.077708763999663,18.06493983868831,20.606659275674584,1.0,12.42,12
93,4700,14.238612787525831,16.185980344927163,18.170874401685033,21.549509756796393,0.94,8.62,12
94,4750,14.238612787525831,15.357066051117284,18.191120660297102,21.093468988235944,0.9,9.8,12
95,4800,14.238612787525831,14.54093010681705,17.945136991236602,21.449545416973503,0.98,11.38,12
96,4850,14.238612787525831,16.011744421846394,18.146010454332224,21.58433666561813,0.88,8.66,12
97,4900,14.238612787525831,15.867366884975475,18.159639631814155,21.110589071449372,0.94,9.32,12
98,4950,14.238612787525831,14.584250278036869,18.005711932992682,21.70135110466435,0.98,9.78,12
99,5000,14.238612787525831,15.509447398198283,18.093211048328723,21.344009029333872,0.98,10.4,12
100,5050,14.238612787525831,15.431300056749532,18.091657643262945,21.69332590941915,1.0,10.68,12
